Song_title,Word,Count
I Will Always Love You,dont,1
I Will Always Love You,cry,1
I Will Always Love You,we,1
I Will Always Love You,both,1
I Will Always Love You,not,1
I Will Always Love You,what,1
I Will Always Love You,need,1
I Will Always Love You,hope,2
I Will Always Love You,life,1
I Will Always Love You,treats,1
I Will Always Love You,kind,1
I Will Always Love You,have,1
I Will Always Love You,youve,1
I Will Always Love You,dreamed,1
I Will Always Love You,wish,2
I Will Always Love You,to,1
I Will Always Love You,joy,1
I Will Always Love You,happiness,1
I Will Always Love You,above,1
I Will Always Love You,this,1
I Will Always Love You,oh,1
Just say good bye,thank,2
Just say good bye,you,8
Just say good bye,mom,2
Just say good bye,i,12
Just say good bye,still,2
Just say good bye,love,1
Just say good bye,your,2
Just say good bye,memories,1
Just say good bye,in,13
Just say good bye,a,5
Just say good bye,plastic,1
Just say good bye,case,1
Just say good bye,thats,1
Just say good bye,stays,2
Just say good bye,deep,6
Just say good bye,inside,1
Just say good bye,my,3
Just say good bye,heart,2
Just say good bye,but,2
Just say good bye,ive,2
Just say good bye,never,2
Just say good bye,seen,2
Just say good bye,his,1
Just say good bye,face,1
Just say good bye,wish,2
Just say good bye,could,2
Just say good bye,rest,2
Just say good bye,peace,2
Just say good bye,so,6
Just say good bye,long,1
Just say good bye,left,1
Just say good bye,me,2
Just say good bye,alone,1
Just say good bye,this,9
Just say good bye,world,6
Just say good bye,say,8
Just say good bye,good,8
Just say good bye,bye,8
Just say good bye,stop,6
Just say good bye,crying,3
Just say good bye,now,7
Just say good bye,we,7
Just say good bye,are,4
Just say good bye,part,4
Just say good bye,of,5
Just say good bye,war,7
Just say good bye,must,3
Just say good bye,go,4
Just say good bye,how,4
Just say good bye,can,4
Just say good bye,cant,4
Just say good bye,see,3
Just say good bye,any,3
Just say good bye,more,4
Just say good bye,sad,3
Just say good bye,place,3
Just say good bye,want,1
Just say good bye,to,2
Just say good bye,hug,1
Just say good bye,if,1
Just say good bye,were,1
Just say good bye,by,1
Just say good bye,side,2
Just say good bye,that,2
Just say good bye,smile,1
Just say good bye,for,1
Just say good bye,them,1
Just say good bye,they,1
Just say good bye,gave,1
Just say good bye,life,1
Just say good bye,dont,1
Just say good bye,fear,1
Just say good bye,hell,1
Just say good bye,have,1
Just say good bye,it,1
Just say good bye,be,1
Just say good bye,speak,1
Just say good bye,no,1
Kachou Fuugetsu (歌鳥風月),haru,2
Kachou Fuugetsu (歌鳥風月),kasumi,1
Kachou Fuugetsu (歌鳥風月),tatsu,2
Kachou Fuugetsu (歌鳥風月),suzuro,1
Kachou Fuugetsu (歌鳥風月),ni,16
Kachou Fuugetsu (歌鳥風月),uta,4
Kachou Fuugetsu (歌鳥風月),hitotsu,2
Kachou Fuugetsu (歌鳥風月),hana,5
Kachou Fuugetsu (歌鳥風月),hodo,1
Kachou Fuugetsu (歌鳥風月),machiwabiru,1
Kachou Fuugetsu (歌鳥風月),aenu,1
Kachou Fuugetsu (歌鳥風月),kimi,3
Kachou Fuugetsu (歌鳥風月),no,15
Kachou Fuugetsu (歌鳥風月),ne,1
Kachou Fuugetsu (歌鳥風月),wo,16
Kachou Fuugetsu (歌鳥風月),ame,1
Kachou Fuugetsu (歌鳥風月),kemuri,1
Kachou Fuugetsu (歌鳥風月),itsu,1
Kachou Fuugetsu (歌鳥風月),shika,1
Kachou Fuugetsu (歌鳥風月),yume,1
Kachou Fuugetsu (歌鳥風月),utsutsu,1
Kachou Fuugetsu (歌鳥風月),yomibito,1
Kachou Fuugetsu (歌鳥風月),na,1
Kachou Fuugetsu (歌鳥風月),mo,8
Kachou Fuugetsu (歌鳥風月),shirezu,1
Kachou Fuugetsu (歌鳥風月),furueru,1
Kachou Fuugetsu (歌鳥風月),tsubomi,1
Kachou Fuugetsu (歌鳥風月),yo,3
Kachou Fuugetsu (歌鳥風月),kasuka,1
Kachou Fuugetsu (歌鳥風月),kaoru,1
Kachou Fuugetsu (歌鳥風月),omokage,1
Kachou Fuugetsu (歌鳥風月),wa,2
Kachou Fuugetsu (歌鳥風月),odoru,1
Kachou Fuugetsu (歌鳥風月),osoki,1
Kachou Fuugetsu (歌鳥風月),hi,1
Kachou Fuugetsu (歌鳥風月),tasokare,1
Kachou Fuugetsu (歌鳥風月),to,2
Kachou Fuugetsu (歌鳥風月),suikomareta,1
Kachou Fuugetsu (歌鳥風月),ikusen,3
Kachou Fuugetsu (歌鳥風月),sagashiteta,2
Kachou Fuugetsu (歌鳥風月),usubeni,2
Kachou Fuugetsu (歌鳥風月),iro,2
Kachou Fuugetsu (歌鳥風月),saku,2
Kachou Fuugetsu (歌鳥風月),namae,2
Kachou Fuugetsu (歌鳥風月),nai,2
Kachou Fuugetsu (歌鳥風月),himitsu,2
Kachou Fuugetsu (歌鳥風月),mori,3
Kachou Fuugetsu (歌鳥風月),someru,2
Kachou Fuugetsu (歌鳥風月),youna,2
Kachou Fuugetsu (歌鳥風月),maboroshi,2
Kachou Fuugetsu (歌鳥風月),sakanai,2
Kachou Fuugetsu (歌鳥風月),nara,3
Kachou Fuugetsu (歌鳥風月),hanamuke,2
Kachou Fuugetsu (歌鳥風月),toshi,3
Kachou Fuugetsu (歌鳥風月),tori,3
Kachou Fuugetsu (歌鳥風月),kaze,4
Kachou Fuugetsu (歌鳥風月),tsuki,4
Kachou Fuugetsu (歌鳥風月),musunda,2
Kachou Fuugetsu (歌鳥風月),ito,2
Kachou Fuugetsu (歌鳥風月),sotto,3
Kachou Fuugetsu (歌鳥風月),taguriyoseru,2
Kachou Fuugetsu (歌鳥風月),tame,2
Kachou Fuugetsu (歌鳥風月),awai,2
Kachou Fuugetsu (歌鳥風月),inori,2
Kachou Fuugetsu (歌鳥風月),yoru,1
Kachou Fuugetsu (歌鳥風月),kumo,1
Kachou Fuugetsu (歌鳥風月),harezu,1
Kachou Fuugetsu (歌鳥風月),oboro,1
Kachou Fuugetsu (歌鳥風月),chiriyuku,1
Kachou Fuugetsu (歌鳥風月),youni,2
Kachou Fuugetsu (歌鳥風月),koboreru,1
Kachou Fuugetsu (歌鳥風月),hikari,1
Kachou Fuugetsu (歌鳥風月),yowataru,1
Kachou Fuugetsu (歌鳥風月),nokakuraku,1
Kachou Fuugetsu (歌鳥風月),oshi,1
Kachou Fuugetsu (歌鳥風月),oboezu,1
Kachou Fuugetsu (歌鳥風月),yumeyo,1
Kachou Fuugetsu (歌鳥風月),koikogareta,1
Kachou Fuugetsu (歌鳥風月),koete,1
Kachou Fuugetsu (歌鳥風月),sasurau,1
Kachou Fuugetsu (歌鳥風月),fuku,1
Kachou Fuugetsu (歌鳥風月),chiru,1
Kachou Fuugetsu (歌鳥風月),ka,1
Kachou Fuugetsu (歌鳥風月),naki,1
Kachou Fuugetsu (歌鳥風月),toorinukeru,1
Kachou Fuugetsu (歌鳥風月),samishisa,1
Kachou Fuugetsu (歌鳥風月),nakenai,1
Kachou Fuugetsu (歌鳥風月),tomariki,1
Kachou Fuugetsu (歌鳥風月),koyoi,1
Kachou Fuugetsu (歌鳥風月),soba,1
Kachou Fuugetsu (歌鳥風月),kasaneta,1
Kachou Fuugetsu (歌鳥風月),koe,1
Kachou Fuugetsu (歌鳥風月),noseru,1
Kachou Fuugetsu (歌鳥風月),tooki,2
Kachou Fuugetsu (歌鳥風月),fuyu,1
Kachou Fuugetsu (歌鳥風月),ima,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],sekai,5
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],jyuu,4
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],no,15
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],kodoku,4
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],wo,15
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],tsunagiawase,4
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],yozora,3
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],tsutsumu,4
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],aurora,4
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],konya,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],mo,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],kagayaite,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],doregurai,8
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],negai,3
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],kanaeru,3
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],darou,7
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],omoi,3
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],ga,7
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],mada,3
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],minai,3
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],ashita,2
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],he,3
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],to,3
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],todoku,3
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],tsunagi,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],me,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],kakusu,2
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],youni,2
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],watashi,2
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],wa,5
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],uso,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],tsuita,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],kono,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],de,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],anata,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],ichiban,2
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],itoshii,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],kara,3
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],koe,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],koroshite,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],koko,2
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],mori,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],kakureru,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],mado,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],soto,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],miage,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],asa,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],matsu,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],kanashimi,2
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],inori,2
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],hateshinaku,2
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],tomadoi,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],yubi,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],kanda,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],nagarete,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],kuru,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],kumori,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],shinjirareru,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],tomerarenai,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],fuan,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],kasoku,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],suru,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],hodo,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],nigenaku,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],naru,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],asu,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],yukue,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],sagashite,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],ikuate,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],nante,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],nai,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],toki,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],nagareta,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],namida,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],nagashitara,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],nukedaseru,1
Kanashimi wa Aurora ni (悲しみはオーロラに) [Restarred by Takagi Masakatsu],ashite,1
Kataomoi (カタオモイ),tatoeba,1
Kataomoi (カタオモイ),kimi,6
Kataomoi (カタオモイ),no,18
Kataomoi (カタオモイ),kao,1
Kataomoi (カタオモイ),ni,9
Kataomoi (カタオモイ),mukashi,1
Kataomoi (カタオモイ),yori,2
Kataomoi (カタオモイ),shiwa,1
Kataomoi (カタオモイ),ga,16
Kataomoi (カタオモイ),fuete,1
Kataomoi (カタオモイ),mo,9
Kataomoi (カタオモイ),sore,2
Kataomoi (カタオモイ),demo,3
Kataomoi (カタオモイ),ii,2
Kataomoi (カタオモイ),nda,3
Kataomoi (カタオモイ),boku,6
Kataomoi (カタオモイ),gitaa,1
Kataomoi (カタオモイ),wo,4
Kataomoi (カタオモイ),omou,1
Kataomoi (カタオモイ),youni,1
Kataomoi (カタオモイ),kikenakunatte,1
Kataomoi (カタオモイ),kokoro,2
Kataomoi (カタオモイ),uta,1
Kataomoi (カタオモイ),wa,7
Kataomoi (カタオモイ),de,3
Kataomoi (カタオモイ),afureteiru,1
Kataomoi (カタオモイ),yo,16
Kataomoi (カタオモイ),takai,1
Kataomoi (カタオモイ),koe,1
Kataomoi (カタオモイ),dasezu,1
Kataomoi (カタオモイ),omoidoori,1
Kataomoi (カタオモイ),utaenai,1
Kataomoi (カタオモイ),unazuki,1
Kataomoi (カタオモイ),nagara,1
Kataomoi (カタオモイ),issho,1
Kataomoi (カタオモイ),utatte,1
Kataomoi (カタオモイ),kureru,1
Kataomoi (カタオモイ),kana,1
Kataomoi (カタオモイ),waren,1
Kataomoi (カタオモイ),bakari,1
Kataomoi (カタオモイ),hakushuu,1
Kataomoi (カタオモイ),hibiki,1
Kataomoi (カタオモイ),wataru,1
Kataomoi (カタオモイ),kansei,1
Kataomoi (カタオモイ),iranai,3
Kataomoi (カタオモイ),dake,1
Kataomoi (カタオモイ),wakatte,7
Kataomoi (カタオモイ),darlin,7
Kataomoi (カタオモイ),yume,6
Kataomoi (カタオモイ),kanatta,6
Kataomoi (カタオモイ),oniai,3
Kataomoi (カタオモイ),kotoba,4
Kataomoi (カタオモイ),mitsukaranai,3
Kataomoi (カタオモイ),aishiteru,2
Kataomoi (カタオモイ),tatta,2
Kataomoi (カタオモイ),ichido,1
Kataomoi (カタオモイ),hitori,1
Kataomoi (カタオモイ),umarete,1
Kataomoi (カタオモイ),kita,1
Kataomoi (カタオモイ),shiawase,1
Kataomoi (カタオモイ),ajiwatteru,1
Kataomoi (カタオモイ),kyou,1
Kataomoi (カタオモイ),mein,1
Kataomoi (カタオモイ),disshu,1
Kataomoi (カタオモイ),owari,1
Kataomoi (カタオモイ),hi,1
Kataomoi (カタオモイ),amasuppai,1
Kataomoi (カタオモイ),dezaato,1
Kataomoi (カタオモイ),taberu,1
Kataomoi (カタオモイ),yama,1
Kataomoi (カタオモイ),tani,1
Kataomoi (カタオモイ),zenbu,1
Kataomoi (カタオモイ),furukoosu,1
Kataomoi (カタオモイ),ki,1
Kataomoi (カタオモイ),kiku,1
Kataomoi (カタオモイ),youna,1
Kataomoi (カタオモイ),subarashii,1
Kataomoi (カタオモイ),tokubetsu,1
Kataomoi (カタオモイ),tada,1
Kataomoi (カタオモイ),zutto,2
Kataomoi (カタオモイ),soba,1
Kataomoi (カタオモイ),oite,1
Kataomoi (カタオモイ),ite,1
Kataomoi (カタオモイ),omoi,1
Kataomoi (カタオモイ),toshi,1
Kataomoi (カタオモイ),toru,1
Kataomoi (カタオモイ),to,2
Kataomoi (カタオモイ),fueteku,1
Kataomoi (カタオモイ),bakka,1
Kataomoi (カタオモイ),da,3
Kataomoi (カタオモイ),suki,2
Kataomoi (カタオモイ),nee,2
Kataomoi (カタオモイ),ai,1
Kataomoi (カタオモイ),afureteyuku,1
Kataomoi (カタオモイ),wasureteshimattemo,1
Kataomoi (カタオモイ),chotto,1
Kataomoi (カタオモイ),tsurai,1
Kataomoi (カタオモイ),kedo,1
Kataomoi (カタオモイ),soredemo,1
Kataomoi (カタオモイ),kara,2
Kataomoi (カタオモイ),saki,1
Kataomoi (カタオモイ),doko,1
Kataomoi (カタオモイ),ka,1
Kataomoi (カタオモイ),tooku,1
Kataomoi (カタオモイ),tabidatsu,1
Kataomoi (カタオモイ),koto,1
Kataomoi (カタオモイ),zettai,1
Kataomoi (カタオモイ),yurusanai,1
Kataomoi (カタオモイ),umare,1
Kataomoi (カタオモイ),kawatta,1
Kataomoi (カタオモイ),shite,1
Kataomoi (カタオモイ),deai,1
Kataomoi (カタオモイ),kata,1
Kataomoi (カタオモイ),saiaku,1
Kataomoi (カタオモイ),mata,1
Kataomoi (カタオモイ),koisuru,1
Kataomoi (カタオモイ),itsumo,1
Kataomoi (カタオモイ),kataomoi,1
Kimi wo Matsu (君を待つ),sayonara,1
Kimi wo Matsu (君を待つ),oyasumi,1
Kimi wo Matsu (君を待つ),itsuka,1
Kimi wo Matsu (君を待つ),mata,2
Kimi wo Matsu (君を待つ),ne,1
Kimi wo Matsu (君を待つ),te,3
Kimi wo Matsu (君を待つ),wo,11
Kimi wo Matsu (君を待つ),futta,1
Kimi wo Matsu (君を待つ),yuugure,1
Kimi wo Matsu (君を待つ),doko,1
Kimi wo Matsu (君を待つ),e,1
Kimi wo Matsu (君を待つ),kaeru,1
Kimi wo Matsu (君を待つ),ka,2
Kimi wo Matsu (君を待つ),mo,4
Kimi wo Matsu (君を待つ),wakaranai,2
Kimi wo Matsu (君を待つ),mama,4
Kimi wo Matsu (君を待つ),tada,1
Kimi wo Matsu (君を待つ),aruita,1
Kimi wo Matsu (君を待つ),tsumetai,2
Kimi wo Matsu (君を待つ),ame,1
Kimi wo Matsu (君を待つ),kara,1
Kimi wo Matsu (君を待つ),nigeru,1
Kimi wo Matsu (君を待つ),youni,1
Kimi wo Matsu (君を待つ),kakekonda,1
Kimi wo Matsu (君を待つ),kokage,1
Kimi wo Matsu (君を待つ),de,2
Kimi wo Matsu (君を待つ),setsuna,1
Kimi wo Matsu (君を待つ),no,6
Kimi wo Matsu (君を待つ),iki,1
Kimi wo Matsu (君を待つ),tsuki,2
Kimi wo Matsu (君を待つ),kagen,1
Kimi wo Matsu (君を待つ),yami,2
Kimi wo Matsu (君を待つ),ni,11
Kimi wo Matsu (君を待つ),ochiru,1
Kimi wo Matsu (君を待つ),waratta,2
Kimi wo Matsu (君を待つ),kao,2
Kimi wo Matsu (君を待つ),wa,4
Kimi wo Matsu (君を待つ),sugu,3
Kimi wo Matsu (君を待つ),omoidaseru,2
Kimi wo Matsu (君を待つ),hazu,2
Kimi wo Matsu (君を待つ),nano,3
Kimi wo Matsu (君を待つ),sukoshi,2
Kimi wo Matsu (君を待つ),zutsu,2
Kimi wo Matsu (君を待つ),nijindeku,2
Kimi wo Matsu (君を待つ),koboreochita,2
Kimi wo Matsu (君を待つ),namida,2
Kimi wo Matsu (君を待つ),nemurenai,3
Kimi wo Matsu (君を待つ),yoru,2
Kimi wo Matsu (君を待つ),miageta,2
Kimi wo Matsu (君を待つ),sora,2
Kimi wo Matsu (君を待つ),yureru,1
Kimi wo Matsu (君を待つ),yakou,1
Kimi wo Matsu (君を待つ),mi,1
Kimi wo Matsu (君を待つ),kogasu,1
Kimi wo Matsu (君を待つ),hitomi,1
Kimi wo Matsu (君を待つ),tojireba,1
Kimi wo Matsu (君を待つ),kioku,1
Kimi wo Matsu (君を待つ),umi,1
Kimi wo Matsu (君を待つ),fukaku,2
Kimi wo Matsu (君を待つ),shizumi,1
Kimi wo Matsu (君を待つ),nobasu,2
Kimi wo Matsu (君を待つ),ikusen,2
Kimi wo Matsu (君を待つ),nen,2
Kimi wo Matsu (君を待つ),kawarazu,2
Kimi wo Matsu (君を待つ),kimi,2
Kimi wo Matsu (君を待つ),matsu,3
Kimi wo Matsu (君を待つ),yokaze,1
Kimi wo Matsu (君を待つ),fukareru,1
Kimi wo Matsu (君を待つ),sawagitatsu,1
Kimi wo Matsu (君を待つ),haoto,1
Kimi wo Matsu (君を待つ),kasaneru,1
Kimi wo Matsu (君を待つ),kotoba,1
Kimi wo Matsu (君を待つ),furimuita,1
Kimi wo Matsu (君を待つ),tsumuida,1
Kimi wo Matsu (君を待つ),hana,1
Kimi wo Matsu (君を待つ),karete,1
Kimi wo Matsu (君を待つ),shimau,1
Kimi wo Matsu (君を待つ),dake,1
Kimi wo Matsu (君を待つ),tomedonaku,1
Kimi wo Matsu (君を待つ),nozonderu,1
Kimi wo Matsu (君を待つ),kowaredashita,1
Kimi wo Matsu (君を待つ),nani,1
Kimi wo Matsu (君を待つ),kakaeta,1
Kimi wo Matsu (君を待つ),hiza,1
Kimi wo Matsu (君を待つ),kaoru,1
Kimi wo Matsu (君を待つ),ma,1
Kimi wo Matsu (君を待つ),me,1
Kimi wo Matsu (君を待つ),korasu,1
Kimi wo Matsu (君を待つ),ato,1
Kimi wo Matsu (君を待つ),modoreba,1
Kimi wo Matsu (君を待つ),kodoku,1
Kimi wo Matsu (君を待つ),mori,1
Kimi wo Matsu (君を待つ),hisomi,1
Kimi wo Matsu (君を待つ),koe,1
Kimi wo Matsu (君を待つ),tatsu,1
Kimi wo Matsu (君を待つ),fuhen,1
Kimi wo Matsu (君を待つ),fuyu,1
Kimi wo Matsu (君を待つ),naka,1
Kimi wo Matsu (君を待つ),demo,1
Kimi wo Matsu (君を待つ),haru,1
Kimi wo Matsu (君を待つ),chiribamerareta,1
Kimi wo Matsu (君を待つ),hoshikuzu,1
Kimi wo Matsu (君を待つ),yubi,1
Kimi wo Matsu (君を待つ),tsunaide,1
Kimi wo Matsu (君を待つ),juuji,1
Kimi wo Matsu (君を待つ),tori,1
Kimi wo Matsu (君を待つ),tsubasa,1
Kimi wo Matsu (君を待つ),motome,1
Kizuna (キズナ),tatta,3
Kizuna (キズナ),hitori,7
Kizuna (キズナ),de,6
Kizuna (キズナ),aruite,1
Kizuna (キズナ),kita,1
Kizuna (キズナ),to,3
Kizuna (キズナ),omotteta,1
Kizuna (キズナ),ano,2
Kizuna (キズナ),hi,2
Kizuna (キズナ),hontou,1
Kizuna (キズナ),wa,10
Kizuna (キズナ),itsumo,1
Kizuna (キズナ),donna,3
Kizuna (キズナ),bamen,1
Kizuna (キズナ),ni,9
Kizuna (キズナ),mo,9
Kizuna (キズナ),dareka,4
Kizuna (キズナ),ga,5
Kizuna (キズナ),ita,1
Kizuna (キズナ),nda,1
Kizuna (キズナ),sugite,1
Kizuna (キズナ),yuku,1
Kizuna (キズナ),hibi,1
Kizuna (キズナ),kuuki,1
Kizuna (キズナ),no,8
Kizuna (キズナ),youni,1
Kizuna (キズナ),mienai,2
Kizuna (キズナ),omoi,2
Kizuna (キズナ),dakedo,1
Kizuna (キズナ),hanataba,2
Kizuna (キズナ),yakusoku,2
Kizuna (キズナ),iranai,2
Kizuna (キズナ),tada,2
Kizuna (キズナ),ikutsu,2
Kizuna (キズナ),mono,2
Kizuna (キズナ),ai,3
Kizuna (キズナ),kono,2
Kizuna (キズナ),sora,2
Kizuna (キズナ),tsunagatteru,2
Kizuna (キズナ),yo,3
Kizuna (キズナ),inochi,2
Kizuna (キズナ),kazu,2
Kizuna (キズナ),dake,6
Kizuna (キズナ),mata,2
Kizuna (キズナ),hibiki,2
Kizuna (キズナ),aeru,2
Kizuna (キズナ),aitai,1
Kizuna (キズナ),kimi,2
Kizuna (キズナ),iru,4
Kizuna (キズナ),zutto,1
Kizuna (キズナ),tsuyogaru,1
Kizuna (キズナ),koto,1
Kizuna (キズナ),yowasa,1
Kizuna (キズナ),wo,5
Kizuna (キズナ),mamotteta,1
Kizuna (キズナ),sonna,1
Kizuna (キズナ),toki,2
Kizuna (キズナ),sae,1
Kizuna (キズナ),sashidashite,1
Kizuna (キズナ),kureta,2
Kizuna (キズナ),tenohira,1
Kizuna (キズナ),asayake,1
Kizuna (キズナ),machi,1
Kizuna (キズナ),nagare,1
Kizuna (キズナ),keshiki,1
Kizuna (キズナ),kawatta,1
Kizuna (キズナ),kedo,1
Kizuna (キズナ),yasahisa,1
Kizuna (キズナ),itoshisa,1
Kizuna (キズナ),koko,1
Kizuna (キズナ),aru,2
Kizuna (キズナ),tsutaerarenakatta,1
Kizuna (キズナ),kotoba,1
Kizuna (キズナ),tachi,1
Kizuna (キズナ),afureteru,1
Kizuna (キズナ),nakijakuru,1
Kizuna (キズナ),yoru,1
Kizuna (キズナ),nukumori,1
Kizuna (キズナ),kioku,1
Kizuna (キズナ),me,1
Kizuna (キズナ),tojireba,1
Kizuna (キズナ),iro,1
Kizuna (キズナ),asenai,1
Kizuna (キズナ),basho,1
Kizuna (キズナ),tatoe,2
Kizuna (キズナ),hanaretemo,2
Kizuna (キズナ),shinjiaeru,2
Kizuna (キズナ),nani,2
Kizuna (キズナ),ushinatte,2
Kizuna (キズナ),kizuna,2
Kizuna (キズナ),kowasenai,2
Kizuna (キズナ),sore,2
Kizuna (キズナ),namida,2
Kizuna (キズナ),egao,2
Kizuna (キズナ),kawaru,2
